fk_name	schema_name	table	column	referenced_table	referenced_column
FK_JONL_SL__GCDE_KEYWORD1	dbo	JONL_SL	WRITE_OFF_KEYWORD_CD	GCDE_KEYWORD	KEYWORD_CD
FK_ASTG_GAS_VOL__GCDE_STD_PRES	dbo	ASTG_GAS_VOL	STD_PRES	GCDE_STD_PRES	STD_PRES
FK_JONL_SL__GCDE_KEYWORD4	dbo	JONL_SL	XFER_MTH_LESS_KEYWORD_CD	GCDE_KEYWORD	KEYWORD_CD
FK_JONL_SL__GCDE_KEYWORD3	dbo	JONL_SL	XFER_MTH_GREATER_KEYWORD_CD	GCDE_KEYWORD	KEYWORD_CD
FK_PONL_ANL__GCDE_STD_PRES	dbo	PONL_ANL	STD_PRES	GCDE_STD_PRES	STD_PRES
FK_JONL_SL_XFER_ACCT__GCDE_KEYWORD1	dbo	JONL_SL_XFER_ACCT	XFER_AMT_KEYWORD_CD	GCDE_KEYWORD	KEYWORD_CD
FK_JONL_SL_XFER_ACCT__GCDE_KEYWORD2	dbo	JONL_SL_XFER_ACCT	XFER_MTH_GREATER_KEYWORD_CD	GCDE_KEYWORD	KEYWORD_CD
FK_JONL_SL_XFER_ACCT__GCDE_KEYWORD3	dbo	JONL_SL_XFER_ACCT	XFER_MTH_LESS_KEYWORD_CD	GCDE_KEYWORD	KEYWORD_CD
FK_PONL_CA_PL_STMT_VOL__GCDE_STD_PRES	dbo	PONL_CA_PL_STMT_VOL	STD_PRES	GCDE_STD_PRES	STD_PRES
FK_RONL_MANL_INPUT_TAX__GCDE_DDUC_REIMB	dbo	RONL_MANL_INPUT_TAX	DDUC_REIMB_CD	GCDE_DDUC_REIMB	DDUC_REIMB_CD
FK_PONL_GAS_VOL__GCDE_STD_PRES	dbo	PONL_GAS_VOL	STD_PRES	GCDE_STD_PRES	STD_PRES
FK_RONL_MANL_INPUT_MKT_CST__GCDE_DDUC_REIMB	dbo	RONL_MANL_INPUT_MKT_CST	DDUC_REIMB_CD	GCDE_DDUC_REIMB	DDUC_REIMB_CD
FK_JXRF_ACCT_ACCT_GRP__GCDE_CTR_TYPE	dbo	JXRF_ACCT_ACCT_GRP	CTR_TYPE_CD	GCDE_CTR_TYPE	CTR_TYPE_CD
FK_KXRF_SALE_CTR_PROD_DISP__KONL_VOL_FRML	dbo	KXRF_SALE_CTR_PROD_DISP	OPER_BUS_SEG_CD	KONL_VOL_FRML	OPER_BUS_SEG_CD
FK_KXRF_SALE_CTR_PROD_DISP__KONL_VOL_FRML	dbo	KXRF_SALE_CTR_PROD_DISP	VOL_FRML_NM	KONL_VOL_FRML	VOL_FRML_NM
FK_RONL_MANL_CHK_DETAIL__GCDE_STD_PRES	dbo	RONL_MANL_CHK_DETAIL	STD_PRES	GCDE_STD_PRES	STD_PRES
FK_TONL_TAX_INPUT__GCDE_STD_PRES	dbo	TONL_TAX_INPUT	STD_PRES	GCDE_STD_PRES	STD_PRES
FK_TONL_TAX_INPUT__GCDE_CTR_TYPE	dbo	TONL_TAX_INPUT	CTR_TYPE_CD	GCDE_CTR_TYPE	CTR_TYPE_CD
FK_KONL_SALE_TERM__KONL_VOL_FRML	dbo	KONL_SALE_TERM	OPER_BUS_SEG_CD	KONL_VOL_FRML	OPER_BUS_SEG_CD
FK_KONL_SALE_TERM__KONL_VOL_FRML	dbo	KONL_SALE_TERM	VOL_FRML_NM	KONL_VOL_FRML	VOL_FRML_NM
FK_TTRN_MMS_RYL_2014_PEND__GCDE_CTR_TYPE	dbo	TTRN_MMS_RYL_2014_PEND	CTR_TYPE_CD	GCDE_CTR_TYPE	CTR_TYPE_CD
FK_TADT_MMS_RYL_2014_PEND_DEL__GCDE_CTR_TYPE	dbo	TADT_MMS_RYL_2014_PEND_DEL	CTR_TYPE_CD	GCDE_CTR_TYPE	CTR_TYPE_CD
FK_KONL_ADJ_TERM__KONL_VOL_FRML	dbo	KONL_ADJ_TERM	OPER_BUS_SEG_CD	KONL_VOL_FRML	OPER_BUS_SEG_CD
FK_KONL_ADJ_TERM__KONL_VOL_FRML	dbo	KONL_ADJ_TERM	VOL_FRML_NM	KONL_VOL_FRML	VOL_FRML_NM
FK_KONL_ADJ_TERM__GCDE_DDUC_REIMB	dbo	KONL_ADJ_TERM	DDUC_REIMB_CD	GCDE_DDUC_REIMB	DDUC_REIMB_CD
FK_RONL_CI_LINK__GCDE_CHK_FLD	dbo	RONL_CI_LINK	TMPL_FLD_CD	GCDE_CHK_FLD	CHK_FLD_CD
FK_ASTG_CI_LINK__GCDE_CHK_FLD	dbo	ASTG_CI_LINK	TMPL_FLD_CD	GCDE_CHK_FLD	CHK_FLD_CD
FK_ASTG_MI_LINK_EFF_DT__GCDE_STD_PRES	dbo	ASTG_MI_LINK_EFF_DT	STD_PRES	GCDE_STD_PRES	STD_PRES
FK_RONL_MI_LINK_EFF_DT__GCDE_STD_PRES	dbo	RONL_MI_LINK_EFF_DT	STD_PRES	GCDE_STD_PRES	STD_PRES
FK_JONL_MANL_JE_DETAIL__GCDE_STD_PRES	dbo	JONL_MANL_JE_DETAIL	STD_PRES	GCDE_STD_PRES	STD_PRES
FK_JONL_MANL_JE_DETAIL__GCDE_CTR_TYPE	dbo	JONL_MANL_JE_DETAIL	CTR_TYPE_CD	GCDE_CTR_TYPE	CTR_TYPE_CD
FK_TTRN_WY_TAX_INPUT_TAX_FREE__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_TAX_INPUT_TAX_FREE	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_TTRN_WY_CONS_INPUT_TAX_FREE__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_CONS_INPUT_TAX_FREE	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_TTRN_WY_AGP_OIL_PRELIM__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_AGP_OIL_PRELIM	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_TTRN_WY_AGP_OIL__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_AGP_OIL	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_TTRN_WY_AGP_NGL_PRELIM__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_AGP_NGL_PRELIM	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_TTRN_WY_AGP_CNTY_PRELIM__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_AGP_CNTY_PRELIM	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_TTRN_WY_AGP_CNTY__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_AGP_CNTY	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_TTRN_WY_AGP_GAS__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_AGP_GAS	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_TTRN_WY_AGP_GAS_PRELIM__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_AGP_GAS_PRELIM	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_TTRN_WY_AGP_NGL__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_AGP_NGL	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_TTRN_WY_TAX_INPUT_MKT_ADJ__TTRN_WY_TAX_INPUT	dbo	TTRN_WY_TAX_INPUT_MKT_ADJ	SEQ_NO	TTRN_WY_TAX_INPUT	SEQ_NO
FK_GCDE_PLNT__GCDE_BTU_BASIS	dbo	GCDE_PLNT	BTU_BASIS_CD	GCDE_BTU_BASIS	BTU_BASIS_CD
FK_PXRF_BTU_BASIS__GCDE_BTU_BASIS	dbo	PXRF_BTU_BASIS	BTU_BASIS_CD	GCDE_BTU_BASIS	BTU_BASIS_CD
FK_ASTG_BA_NET__ASTG_PROP	dbo	ASTG_BA_NET	PROP_NO	ASTG_PROP	PROP_NO
FK_ASTG_BA_NET__ASTG_PROP	dbo	ASTG_BA_NET	OPER_BUS_SEG_CD	ASTG_PROP	OPER_BUS_SEG_CD
FK_ASTG_PROP_LAND__ASTG_PROP	dbo	ASTG_PROP_LAND	PROP_NO	ASTG_PROP	PROP_NO
FK_ASTG_PROP_LAND__ASTG_PROP	dbo	ASTG_PROP_LAND	OPER_BUS_SEG_CD	ASTG_PROP	OPER_BUS_SEG_CD
FK_ASTG_PROP_EFF_DT__ASTG_PROP	dbo	ASTG_PROP_EFF_DT	PROP_NO	ASTG_PROP	PROP_NO
FK_ASTG_PROP_EFF_DT__ASTG_PROP	dbo	ASTG_PROP_EFF_DT	OPER_BUS_SEG_CD	ASTG_PROP	OPER_BUS_SEG_CD
FK_GONL_EXP_DEF4	dbo	GONL_EXP_DEF_DETAIL	EXP_ID	GONL_EXP_DEF	EXP_ID
FK_GONL_EXP_DEF4	dbo	GONL_EXP_DEF_DETAIL	APP_LAYER_CD	GONL_EXP_DEF	APP_LAYER_CD
FK_GONL_EXP_DEF3	dbo	GONL_EXP_DEF_DATA_HRCHY	EXP_ID	GONL_EXP_DEF	EXP_ID
FK_GONL_EXP_DEF3	dbo	GONL_EXP_DEF_DATA_HRCHY	APP_LAYER_CD	GONL_EXP_DEF	APP_LAYER_CD
FK_GONL_EXP_DEF2	dbo	GONL_EXP_DEF_DATA_DERIVED	EXP_ID	GONL_EXP_DEF	EXP_ID
FK_GONL_EXP_DEF2	dbo	GONL_EXP_DEF_DATA_DERIVED	APP_LAYER_CD	GONL_EXP_DEF	APP_LAYER_CD
FK_GONL_EXP_DEF1	dbo	GONL_EXP_DEF_LOOKUP	EXP_ID	GONL_EXP_DEF	EXP_ID
FK_GONL_EXP_DEF1	dbo	GONL_EXP_DEF_LOOKUP	APP_LAYER_CD	GONL_EXP_DEF	APP_LAYER_CD
FK_ASTG_MP_EFF_DT__ASTG_MP	dbo	ASTG_MP_EFF_DT	MP_NO	ASTG_MP	MP_NO
FK_ASTG_MP_EFF_DT__ASTG_MP	dbo	ASTG_MP_EFF_DT	OPER_BUS_SEG_CD	ASTG_MP	OPER_BUS_SEG_CD
FK_ASTG_BA_ADDRESS_1099__ASTG_BA_ADDRESS	dbo	ASTG_BA_ADDRESS_1099	BA_NO	ASTG_BA_ADDRESS	BA_NO
FK_ASTG_BA_ADDRESS_1099__ASTG_BA_ADDRESS	dbo	ASTG_BA_ADDRESS_1099	BA_SUF	ASTG_BA_ADDRESS	BA_SUF
FK_ASTG_BA_ADDRESS_1099__ASTG_BA_ADDRESS	dbo	ASTG_BA_ADDRESS_1099	EFF_DT_FROM	ASTG_BA_ADDRESS	EFF_DT_FROM
FK_ASTG_BA_ADDRESS_VENDOR__ASTG_BA_ENTITY	dbo	ASTG_BA_ADDRESS_VENDOR	BA_NO	ASTG_BA_ADDRESS	BA_NO
FK_ASTG_BA_ADDRESS_VENDOR__ASTG_BA_ENTITY	dbo	ASTG_BA_ADDRESS_VENDOR	BA_SUF	ASTG_BA_ADDRESS	BA_SUF
FK_ASTG_BA_ADDRESS_VENDOR__ASTG_BA_ENTITY	dbo	ASTG_BA_ADDRESS_VENDOR	EFF_DT_FROM	ASTG_BA_ADDRESS	EFF_DT_FROM
FK_ASTG_BA_ADDRESS_RVNU__ASTG_BA_ENTITY	dbo	ASTG_BA_ADDRESS_RVNU	BA_NO	ASTG_BA_ADDRESS	BA_NO
FK_ASTG_BA_ADDRESS_RVNU__ASTG_BA_ENTITY	dbo	ASTG_BA_ADDRESS_RVNU	BA_SUF	ASTG_BA_ADDRESS	BA_SUF
FK_ASTG_BA_ADDRESS_RVNU__ASTG_BA_ENTITY	dbo	ASTG_BA_ADDRESS_RVNU	EFF_DT_FROM	ASTG_BA_ADDRESS	EFF_DT_FROM
FK_ASTG_BA_ADDRESS_ATTR__ASTG_BA_ADDRESS	dbo	ASTG_BA_ADDRESS_ATTR	BA_NO	ASTG_BA_ADDRESS	BA_NO
FK_ASTG_BA_ADDRESS_ATTR__ASTG_BA_ADDRESS	dbo	ASTG_BA_ADDRESS_ATTR	BA_SUF	ASTG_BA_ADDRESS	BA_SUF
FK_ASTG_BA_ADDRESS_ATTR__ASTG_BA_ADDRESS	dbo	ASTG_BA_ADDRESS_ATTR	EFF_DT_FROM	ASTG_BA_ADDRESS	EFF_DT_FROM
FK_GCDE_JE_COL_GRP__GCDE_JE_COL_GRP_TYPE	dbo	GCDE_JE_COL_GRP	COL_GRP_TYPE_CD	GCDE_JE_COL_GRP_TYPE	COL_GRP_TYPE_CD
FK_GCDE_JE_COL_GRP__GCDE_JE_COL_GRP_TYPE	dbo	GCDE_JE_COL_GRP	OPER_BUS_SEG_CD	GCDE_JE_COL_GRP_TYPE	OPER_BUS_SEG_CD
FK_JONL_ACCT_GRP__GCDE_JE_COL_GRP_TYPE	dbo	JONL_ACCT_GRP	OPER_BUS_SEG_CD	GCDE_JE_COL_GRP_TYPE	OPER_BUS_SEG_CD
FK_JONL_ACCT_GRP__GCDE_JE_COL_GRP_TYPE	dbo	JONL_ACCT_GRP	JE_INPUT_DETAIL_SUM_TYPE_CD	GCDE_JE_COL_GRP_TYPE	COL_GRP_TYPE_CD
FK_TADT_TAX_INPUT_DEL__GONL_ACCTG_MTH	dbo	TADT_TAX_INPUT_DEL	OPER_BUS_SEG_CD	GONL_ACCTG_MTH	OPER_BUS_SEG_CD
FK_TADT_TAX_INPUT_DEL__GONL_ACCTG_MTH	dbo	TADT_TAX_INPUT_DEL	BUS_UNIT_CD	GONL_ACCTG_MTH	BUS_UNIT_CD
FK_TADT_TAX_INPUT_DEL__GONL_ACCTG_MTH	dbo	TADT_TAX_INPUT_DEL	ACCTG_MTH	GONL_ACCTG_MTH	ACCTG_MTH
FK_ASTG_MP_VALD_PROD__ASTG_MP	dbo	ASTG_MP_VALD_PROD	MP_NO	ASTG_MP	MP_NO
FK_ASTG_MP_VALD_PROD__ASTG_MP	dbo	ASTG_MP_VALD_PROD	OPER_BUS_SEG_CD	ASTG_MP	OPER_BUS_SEG_CD
FK_ASTG_MMS_RYL_PROP_MST__ASTG_PROP	dbo	ASTG_MMS_RYL_PROP_MST	PROP_NO	ASTG_PROP	PROP_NO
FK_ASTG_MMS_RYL_PROP_MST__ASTG_PROP	dbo	ASTG_MMS_RYL_PROP_MST	OPER_BUS_SEG_CD	ASTG_PROP	OPER_BUS_SEG_CD
FK_ASTG_MMS_RYL_LSE_MST__ASTG_PROP	dbo	ASTG_MMS_RYL_LSE_MST	PROP_NO	ASTG_PROP	PROP_NO
FK_ASTG_MMS_RYL_LSE_MST__ASTG_PROP	dbo	ASTG_MMS_RYL_LSE_MST	OPER_BUS_SEG_CD	ASTG_PROP	OPER_BUS_SEG_CD
FK_GONL_EXP_DEF6	dbo	GONL_EXP_DEF_DATA_FILTER	EXP_ID	GONL_EXP_DEF	EXP_ID
FK_GONL_EXP_DEF6	dbo	GONL_EXP_DEF_DATA_FILTER	APP_LAYER_CD	GONL_EXP_DEF	APP_LAYER_CD
FK_GONL_EXP_DEF7	dbo	GONL_EXP_DEF_DATA_UPDATE	EXP_ID	GONL_EXP_DEF	EXP_ID
FK_GONL_EXP_DEF7	dbo	GONL_EXP_DEF_DATA_UPDATE	APP_LAYER_CD	GONL_EXP_DEF	APP_LAYER_CD
FK_PONL_MTR_EFF_DT__PONL_MTR	dbo	PONL_MTR_EFF_DT	MTR_NO	PONL_MTR	MTR_NO
FK_PONL_MTR_EFF_DT__PONL_MTR	dbo	PONL_MTR_EFF_DT	PL_NO	PONL_MTR	PL_NO
FK_PONL_MTR_EFF_DT__PONL_MTR	dbo	PONL_MTR_EFF_DT	OPER_BUS_SEG_CD	PONL_MTR	OPER_BUS_SEG_CD
FK_GCDE_BUS_UNIT_HEDGE__GONL_ACCTG_MTH	dbo	GCDE_BUS_UNIT_HEDGE	BUS_UNIT_CD	GONL_ACCTG_MTH	BUS_UNIT_CD
FK_GCDE_BUS_UNIT_HEDGE__GONL_ACCTG_MTH	dbo	GCDE_BUS_UNIT_HEDGE	ACCTG_MTH	GONL_ACCTG_MTH	ACCTG_MTH
FK_GCDE_BUS_UNIT_HEDGE__GONL_ACCTG_MTH	dbo	GCDE_BUS_UNIT_HEDGE	OPER_BUS_SEG_CD	GONL_ACCTG_MTH	OPER_BUS_SEG_CD
FK_JONL_SL_RECON_SUM_TYPE__GCDE_JE_COL_GRP_TYPE	dbo	JONL_SL_RECON_SUM_TYPE	OPER_BUS_SEG_CD	GCDE_JE_COL_GRP_TYPE	OPER_BUS_SEG_CD
FK_JONL_SL_RECON_SUM_TYPE__GCDE_JE_COL_GRP_TYPE	dbo	JONL_SL_RECON_SUM_TYPE	RECON_SUM_TYPE_CD	GCDE_JE_COL_GRP_TYPE	COL_GRP_TYPE_CD
FK_ASTG_GAS_VOL__GCDE_BTU_BASIS	dbo	ASTG_GAS_VOL	BTU_BASIS_CD	GCDE_BTU_BASIS	BTU_BASIS_CD
FK_PONL_SUPPLY_VOL__GCDE_BTU_BASIS	dbo	PONL_SUPPLY_VOL	BTU_BASIS_CD	GCDE_BTU_BASIS	BTU_BASIS_CD
FK_KONL_SLIDING_SCALE_DETAIL__KONL_PRC_FRML	dbo	KONL_SLIDING_SCALE_DETAIL	OPER_BUS_SEG_CD	KONL_PRC_FRML	OPER_BUS_SEG_CD
FK_KONL_SLIDING_SCALE_DETAIL__KONL_PRC_FRML	dbo	KONL_SLIDING_SCALE_DETAIL	PRC_FRML_NM	KONL_PRC_FRML	PRC_FRML_NM
FK_RONL_ST_TAX_MKT_EXMPT__RONL_ST_TAX	dbo	RONL_ST_TAX_MKT_EXMPT	SEV_TAX_TYPE_CD	RONL_ST_TAX	SEV_TAX_TYPE_CD
FK_RONL_ST_TAX_MKT_EXMPT__RONL_ST_TAX	dbo	RONL_ST_TAX_MKT_EXMPT	MAJ_PROD_CD	RONL_ST_TAX	MAJ_PROD_CD
FK_RONL_ST_TAX_MKT_EXMPT__RONL_ST_TAX	dbo	RONL_ST_TAX_MKT_EXMPT	EFF_DT_FROM	RONL_ST_TAX	EFF_DT_FROM
FK_RONL_ST_TAX_MKT_EXMPT__RONL_ST_TAX	dbo	RONL_ST_TAX_MKT_EXMPT	OPER_BUS_SEG_CD	RONL_ST_TAX	OPER_BUS_SEG_CD
FK_RONL_ST_TAX_MKT_EXMPT__RONL_ST_TAX	dbo	RONL_ST_TAX_MKT_EXMPT	ST_CD	RONL_ST_TAX	ST_CD
FK_RONL_ST_TAX_MKT_EXMPT__RONL_ST_TAX	dbo	RONL_ST_TAX_MKT_EXMPT	CTRY_CD	RONL_ST_TAX	CTRY_CD
FK_RONL_ST_TAX_FREE_ENTY__RONL_ST_TAX	dbo	RONL_ST_TAX_FREE_ENTY	OPER_BUS_SEG_CD	RONL_ST_TAX	OPER_BUS_SEG_CD
FK_RONL_ST_TAX_FREE_ENTY__RONL_ST_TAX	dbo	RONL_ST_TAX_FREE_ENTY	ST_CD	RONL_ST_TAX	ST_CD
FK_RONL_ST_TAX_FREE_ENTY__RONL_ST_TAX	dbo	RONL_ST_TAX_FREE_ENTY	CTRY_CD	RONL_ST_TAX	CTRY_CD
FK_RONL_ST_TAX_FREE_ENTY__RONL_ST_TAX	dbo	RONL_ST_TAX_FREE_ENTY	SEV_TAX_TYPE_CD	RONL_ST_TAX	SEV_TAX_TYPE_CD
FK_RONL_ST_TAX_FREE_ENTY__RONL_ST_TAX	dbo	RONL_ST_TAX_FREE_ENTY	MAJ_PROD_CD	RONL_ST_TAX	MAJ_PROD_CD
FK_RONL_ST_TAX_FREE_ENTY__RONL_ST_TAX	dbo	RONL_ST_TAX_FREE_ENTY	EFF_DT_FROM	RONL_ST_TAX	EFF_DT_FROM
FK_JONL_MANL_JE_HDR__GONL_ACCTG_MTH	dbo	JONL_MANL_JE_HDR	ACCTG_MTH	GONL_ACCTG_MTH	ACCTG_MTH
FK_JONL_MANL_JE_HDR__GONL_ACCTG_MTH	dbo	JONL_MANL_JE_HDR	BUS_UNIT_CD	GONL_ACCTG_MTH	BUS_UNIT_CD
FK_JONL_MANL_JE_HDR__GONL_ACCTG_MTH	dbo	JONL_MANL_JE_HDR	OPER_BUS_SEG_CD	GONL_ACCTG_MTH	OPER_BUS_SEG_CD
FK_PXRF_MP_MTR_PROP__PONL_MTR	dbo	PXRF_MP_MTR_PROP	OPER_BUS_SEG_CD	PONL_MTR	OPER_BUS_SEG_CD
FK_PXRF_MP_MTR_PROP__PONL_MTR	dbo	PXRF_MP_MTR_PROP	MTR_NO	PONL_MTR	MTR_NO
FK_PXRF_MP_MTR_PROP__PONL_MTR	dbo	PXRF_MP_MTR_PROP	PL_NO	PONL_MTR	PL_NO
FK_KONL_PRC_FRML_HDR__KONL_PRC_FRML	dbo	KONL_PRC_FRML_HDR	PRC_FRML_NM	KONL_PRC_FRML	PRC_FRML_NM
FK_KONL_PRC_FRML_HDR__KONL_PRC_FRML	dbo	KONL_PRC_FRML_HDR	OPER_BUS_SEG_CD	KONL_PRC_FRML	OPER_BUS_SEG_CD
FK_PONL_ANL__GCDE_BTU_BASIS	dbo	PONL_ANL	BTU_BASIS_CD	GCDE_BTU_BASIS	BTU_BASIS_CD
FK_KONL_CTR_BRIEF__GCDE_BTU_BASIS	dbo	KONL_CTR_BRIEF	BTU_BASIS_CD	GCDE_BTU_BASIS	BTU_BASIS_CD
FK_ASTG_DO_HDR__ASTG_PROP	dbo	ASTG_DO_HDR	PROP_NO	ASTG_PROP	PROP_NO
FK_ASTG_DO_HDR__ASTG_PROP	dbo	ASTG_DO_HDR	OPER_BUS_SEG_CD	ASTG_PROP	OPER_BUS_SEG_CD
FK_KONL_CTR_SCHD_HDR__KONL_PRC_FRML	dbo	KONL_CTR_SCHD_HDR	OPER_BUS_SEG_CD	KONL_PRC_FRML	OPER_BUS_SEG_CD
FK_KONL_CTR_SCHD_HDR__KONL_PRC_FRML	dbo	KONL_CTR_SCHD_HDR	PRC_FRML_NM	KONL_PRC_FRML	PRC_FRML_NM
FK_KONL_CTR_SCHD_HDR__KONL_CTR_SCHD	dbo	KONL_CTR_SCHD_HDR	SCHD_NM	KONL_CTR_SCHD	SCHD_NM
FK_KONL_CTR_SCHD_HDR__KONL_CTR_SCHD	dbo	KONL_CTR_SCHD_HDR	PROD_CD	KONL_CTR_SCHD	PROD_CD
FK_KONL_CTR_SCHD_HDR__KONL_CTR_SCHD	dbo	KONL_CTR_SCHD_HDR	OPER_BUS_SEG_CD	KONL_CTR_SCHD	OPER_BUS_SEG_CD
FK_PONL_NOM_MTR__PONL_MTR	dbo	PONL_NOM_MTR	OPER_BUS_SEG_CD	PONL_MTR	OPER_BUS_SEG_CD
FK_PONL_NOM_MTR__PONL_MTR	dbo	PONL_NOM_MTR	MTR_NO	PONL_MTR	MTR_NO
FK_PONL_NOM_MTR__PONL_MTR	dbo	PONL_NOM_MTR	PL_NO	PONL_MTR	PL_NO
FK_JONL_ACCT__GCDE_JE_COL_GRP_TYPE	dbo	JONL_ACCT	OPER_BUS_SEG_CD	GCDE_JE_COL_GRP_TYPE	OPER_BUS_SEG_CD
FK_JONL_ACCT__GCDE_JE_COL_GRP_TYPE	dbo	JONL_ACCT	REQ_COL_TYPE_CD	GCDE_JE_COL_GRP_TYPE	COL_GRP_TYPE_CD
FK_JXRF_ACCT_SL__GCDE_JE_COL_GRP_TYPE1	dbo	JXRF_ACCT_SL	OPER_BUS_SEG_CD	GCDE_JE_COL_GRP_TYPE	OPER_BUS_SEG_CD
FK_JXRF_ACCT_SL__GCDE_JE_COL_GRP_TYPE1	dbo	JXRF_ACCT_SL	SUM_PRG_TYPE_CD	GCDE_JE_COL_GRP_TYPE	COL_GRP_TYPE_CD
FK_JXRF_ACCT_SL__GCDE_JE_COL_GRP_TYPE2	dbo	JXRF_ACCT_SL	OPER_BUS_SEG_CD	GCDE_JE_COL_GRP_TYPE	OPER_BUS_SEG_CD
FK_JXRF_ACCT_SL__GCDE_JE_COL_GRP_TYPE2	dbo	JXRF_ACCT_SL	VOL_VAL_PRG_TYPE_CD	GCDE_JE_COL_GRP_TYPE	COL_GRP_TYPE_CD
FK_PONL_MTR_VOL__PONL_MTR	dbo	PONL_MTR_VOL	MTR_NO	PONL_MTR	MTR_NO
FK_PONL_MTR_VOL__PONL_MTR	dbo	PONL_MTR_VOL	PL_NO	PONL_MTR	PL_NO
FK_PONL_MTR_VOL__PONL_MTR	dbo	PONL_MTR_VOL	OPER_BUS_SEG_CD	PONL_MTR	OPER_BUS_SEG_CD
FK_PONL_GAS_VOL__GCDE_BTU_BASIS	dbo	PONL_GAS_VOL	BTU_BASIS_CD	GCDE_BTU_BASIS	BTU_BASIS_CD
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	OPER_BUS_SEG_CD	JSTG_DISP_RMITR_XREF	OPER_BUS_SEG_CD
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	PKG_CD	JSTG_DISP_RMITR_XREF	PKG_CD
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	PROP_NO	JSTG_DISP_RMITR_XREF	PROP_NO
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	DO_TYPE_CD	JSTG_DISP_RMITR_XREF	DO_TYPE_CD
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	RMITR_MAJ_PROD_CD	JSTG_DISP_RMITR_XREF	RMITR_MAJ_PROD_CD
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	CI_LINK_SEQ_NO	JSTG_DISP_RMITR_XREF	CI_LINK_SEQ_NO
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	DO_MAJ_PROD_CD	JSTG_DISP_RMITR_XREF	DO_MAJ_PROD_CD
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	TIER	JSTG_DISP_RMITR_XREF	TIER
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	MAJ_PROD_CD	JSTG_DISP_RMITR_XREF	MAJ_PROD_CD
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	RMITR_NO	JSTG_DISP_RMITR_XREF	RMITR_NO
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	RMITR_SUB	JSTG_DISP_RMITR_XREF	RMITR_SUB
FK_JSTG_DISP_RMITR_XREF_ROY_SEL__JSTG_DISP_RMITR_XREF	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	RMITR_PROP_NO	JSTG_DISP_RMITR_XREF	RMITR_PROP_NO
FK_ASTG_DO_ACCTG_DATA__ASTG_MP	dbo	ASTG_DO_ACCTG_DATA	OPER_BUS_SEG_CD	ASTG_MP	OPER_BUS_SEG_CD
FK_ASTG_DO_ACCTG_DATA__ASTG_MP	dbo	ASTG_DO_ACCTG_DATA	PMT_LVL_MP_NO	ASTG_MP	MP_NO
